timestamp,ip,attack_type,confidence,action
2026-03-11 15:01:05.655937,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:05.657222,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:05.658582,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:05.659960,17.242.13.5,intrusion,1.0,already_blocked
2026-03-11 15:01:05.692451,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:05.692969,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:05.693391,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:05.693790,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:05.697201,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:05.697709,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:05.698143,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:05.700374,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:06.004550,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.006140,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.007284,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.008342,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.009468,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.010546,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.011454,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.012312,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.013149,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.014050,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.014902,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.015754,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.016579,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.017769,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.148868,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:06.149520,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:06.149943,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:06.150348,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:06.150726,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:06.151128,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.151491,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:06.151845,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:06.154781,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:06.155189,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:06.155564,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:06.155925,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:06.157109,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:06.236914,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:06.237666,17.248.239.65,intrusion,1.0,already_blocked
2026-03-11 15:01:06.238295,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:06.238879,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.239475,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.313949,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.315636,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.316839,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.317911,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.319082,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.320000,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.321106,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.321997,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.322756,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.323548,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.324266,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:06.326087,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:06.326872,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:06.329272,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:06.493715,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:06.495341,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:06.502845,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:06.504466,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.177151,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.178517,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.179446,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.180276,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.181495,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.182655,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.183555,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.324060,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:08.325598,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:08.327498,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:08.328731,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.460299,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.472410,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:08.474212,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.475682,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:08.816003,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:09.468065,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:09.478299,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:10.296810,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.298480,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.299591,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.300684,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.301882,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.302966,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.303954,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.304912,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.305981,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.443714,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:10.445972,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:10.447203,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:10.449825,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:10.451025,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:10.452123,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.473059,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:10.485184,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:11.480190,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:11.495529,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:12.406938,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:12.408568,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:12.409736,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:12.410819,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:12.411886,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:12.412842,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:12.485425,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:12.498529,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:12.563947,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:12.565379,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:12.566483,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:12.579732,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:12.581082,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:13.490655,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:13.504315,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:13.931634,192.168.0.104,intrusion,1.0,already_blocked
2026-03-11 15:01:14.496076,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.508332,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:14.515310,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.516721,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.518021,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.520095,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.521107,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.522006,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.522849,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.523635,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.524387,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.660845,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:14.661779,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:14.662457,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:14.663060,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:14.663597,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.664123,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.855344,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:14.878851,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.880884,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.882291,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.883587,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.884619,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.885790,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.887052,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.888391,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.889561,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.890797,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.891825,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.892720,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.893620,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.896178,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:14.897080,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:14.898061,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:14.899034,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:14.900018,104.18.39.21,intrusion,1.0,already_blocked
2026-03-11 15:01:14.901221,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:14.902032,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:14.927367,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:15.103594,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:15.104951,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:15.107911,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:15.109031,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:15.133417,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:15.135469,104.18.32.47,intrusion,1.0,already_blocked
2026-03-11 15:01:15.136754,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:15.498074,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:15.520788,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:16.501372,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.512959,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:16.616576,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.617833,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.618759,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.619655,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.620576,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.621484,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.622363,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.623225,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.624081,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.624935,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:16.758501,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:16.760046,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:16.761231,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:16.764843,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:16.767210,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:16.768146,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:17.505660,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:17.518648,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:18.509960,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:18.522781,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:18.775634,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:18.776596,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:18.777323,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:18.778003,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:18.778576,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:18.779138,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:18.779739,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:18.923262,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:18.924901,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:18.926292,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:19.026924,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:19.028573,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:19.515314,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:19.524808,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:19.781126,104.18.39.21,intrusion,1.0,already_blocked
2026-03-11 15:01:19.782622,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:19.783789,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:19.784846,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:19.788009,104.18.39.21,intrusion,1.0,already_blocked
2026-03-11 15:01:20.281750,192.168.0.104,intrusion,1.0,already_blocked
2026-03-11 15:01:20.482909,192.168.0.104,intrusion,1.0,already_blocked
2026-03-11 15:01:20.518024,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.528620,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:20.942195,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.942646,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.942984,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.943302,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.943609,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.943916,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.944215,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.944513,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.944808,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:20.945101,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.090078,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:21.100101,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:21.100535,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:21.100871,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:21.101278,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:21.101595,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.101962,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.125742,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.126185,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.177633,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.198284,192.168.0.1,intrusion,1.0,already_blocked
2026-03-11 15:01:21.198789,192.168.0.1,intrusion,1.0,already_blocked
2026-03-11 15:01:21.285766,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:21.395590,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.396331,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.396752,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.397093,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.520912,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.528258,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:21.615180,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.623748,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.624228,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.624652,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.625125,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.625488,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.626006,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.626297,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.626603,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.626915,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.627209,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.939984,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.940387,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.940713,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.941028,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.941330,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:21.941625,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.941930,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.942483,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.943467,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.943771,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:21.944070,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:22.252144,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:22.253548,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:22.254815,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:22.255945,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:22.257018,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:22.258074,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:22.259118,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:22.260267,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:22.261263,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:22.528474,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:22.558188,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:23.107619,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.109266,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.110460,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.111528,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.112673,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.113714,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.114678,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.115619,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.116572,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.117495,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.118365,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.119199,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.121165,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.122366,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.264058,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:23.265734,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:23.266893,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:23.267989,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:23.269049,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:23.270170,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:23.271145,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.414176,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:23.415706,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.455383,192.168.0.104,intrusion,1.0,already_blocked
2026-03-11 15:01:23.533433,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:23.539158,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:24.538853,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:24.553420,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:25.235815,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.238112,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.239681,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.241040,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.242124,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.243156,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.244050,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.383782,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:25.385581,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:25.386917,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:25.538865,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.541729,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:25.543089,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:25.544714,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:26.542043,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:26.551676,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:27.121777,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.351109,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.352321,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.353255,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.354161,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.355065,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.356043,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.356939,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.357815,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.358685,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.383796,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:27.385536,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.386613,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.387658,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.495245,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:27.496884,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:27.497984,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:27.498918,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:27.499902,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:27.500749,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.501639,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.547879,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.554016,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:27.602132,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:27.603756,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:27.604822,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.608232,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:27.609255,34.139.124.58,intrusion,1.0,already_blocked
2026-03-11 15:01:27.610162,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:27.694540,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:28.554049,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:28.562761,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:29.552598,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:29.553924,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:29.554876,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:29.555784,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:29.556725,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:29.557662,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:29.558538,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:29.559553,192.168.0.101,intrusion,1.0,already_blocked
2026-03-11 15:01:29.564495,8.8.8.8,intrusion,1.0,already_blocked
2026-03-11 15:01:29.702258,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:29.703508,51.104.15.253,intrusion,1.0,already_blocked
2026-03-11 15:01:29.704478,51.104.15.253,intrusion,1.0,already_blocked
